record_id,source,target_id,search_run_id,title,abstract_or_summary,year,journal_or_source,doi,pmid,url,raw_record_id,dedup_key,duplicate_of,is_duplicate
pubmed:42182005:pubmed_mineral_gi_interaction_20260601T193000_73edf5ef,pubmed,mineral_gi_interaction,pubmed_mineral_gi_interaction_20260601T193000_73edf5ef,Antiviral potential of zinc ion: mechanisms and applications in viral infections.,"Zinc ion (Zn2+) is essential bioactive constituent in food and plays a multifaceted role in modulating antiviral activities against various viruses including retroviruses, picornaviruses, herpesviruses, coronaviruses, and hepatitis viruses. This review synthesizes existing literature highlighting the diverse antiviral properties of Zn2+ and its viable application as an adjunct rather than monotherapeutic agent in viral infections. We outline three principal mechanisms through which Zn2+ exerts its antiviral effects: direct interaction with viral proteins, interference with viral genetic replication processes, and modulation of host cellular environments to hinder viral replication. We further elaborate on the physiological role of Zn2+ in human nutrition, its dietary intake pathways, and the influence of nutritional zinc status on the antiviral efficacy of Zn2+. This establishes a crucial connection between dietary zinc homeostasis and the host's antiviral defense. Future research directions should focus on elucidating the complex interplay between Zn2+ and viral dynamics, assessing zinc's geographical and age-related distribution in relation to viral infections, and developing clinical strategies to enhance Zn2+ efficacy against a broader range of viruses. This review is essential for advancing our understanding of zinc's role in food chemistry and its critical contributions to human health and antiviral defense mechanisms.",2026,Frontiers in microbiology,10.3389/fmicb.2026.1770051,42182005,https://pubmed.ncbi.nlm.nih.gov/42182005/,42182005,doi:10.3389/fmicb.2026.1770051,,false
pubmed:42181337:pubmed_mineral_gi_interaction_20260601T193000_73edf5ef,pubmed,mineral_gi_interaction,pubmed_mineral_gi_interaction_20260601T193000_73edf5ef,Effectiveness of Immediate Oral Calcium Supplementation After Thyroidectomy on Early Postoperative Hypocalcemia: A Retrospective Study.,"BACKGROUND: Hypocalcemia is the most frequent complication following total thyroidectomy (TT), associated with neuromuscular symptoms and prolonged hospitalization. Although prophylactic oral calcium supplementation is commonly used to prevent postoperative hypocalcemia, its routine use remains debated.
OBJECTIVE: This study aimed to assess the effectiveness of immediate postoperative oral calcium supplementation in reducing the incidence of hypocalcemia following thyroidectomy.
METHODS: This single-center retrospective cohort study included patients who underwent TT or partial thyroidectomy (PT) between January 2018 and December 2022. Patients were categorized into two groups: those who received immediate postoperative oral calcium prophylaxis (most commonly calcium carbonate 500-1000 mg daily, with or without vitamin D, based on surgeon preference) and those who received standard care without prophylaxis. The primary outcome was hypocalcemia within 48 hours, defined as total serum calcium <8.5 mg/dL and/or the presence of clinical symptoms. Categorical variables were compared using the chi-square test, and statistical significance was set at p < 0.05.
RESULTS: Seventy-four patients were initially screened; 72 patients (mean age: 44.9 ± 12 years; 82.4% female) were included in the final analysis after excluding two with missing postoperative data. Among them, 21 received calcium prophylaxis and 51 received standard care. Hypocalcemia occurred in 0% of patients in the prophylaxis group compared to 35.3% in the control group (p = 0.002). Stratified analysis of the high-risk TT group (n=52) showed a significant reduction in hypocalcemia from 54.5% (18/33) in the control group to 0% (0/19) in the prophylaxis group (p < 0.001). No adverse events related to calcium supplementation were observed.
CONCLUSIONS: Immediate postoperative oral calcium supplementation significantly reduces early postoperative hypocalcemia after thyroidectomy. Given its safety, low cost, and clinical effectiveness, routine calcium prophylaxis should be considered as part of standardized postoperative care. Further prospective multicenter trials are warranted to validate these findings.",2026,Cureus,10.7759/cureus.107612,42181337,https://pubmed.ncbi.nlm.nih.gov/42181337/,42181337,doi:10.7759/cureus.107612,pubmed:42181337:pubmed_high_dose_vitd_calcium_20260601T192944_fa5dea8b,true
pubmed:42181090:pubmed_mineral_gi_interaction_20260601T193000_73edf5ef,pubmed,mineral_gi_interaction,pubmed_mineral_gi_interaction_20260601T193000_73edf5ef,Maternal bis-glycinate bound zinc supplementation alters sow performance and milk metabolomic-lipidomic profiles and mitigates piglet diarrhea.,"Dietary zinc supplementation to piglets reduces diarrhea and improves growth, yet the effects of maternal zinc supplementation on milk and subsequent piglet performance remain unclear. This study evaluated the impact of maternal zinc supplementation on sow, piglet, and lactation performances. Thirty-six crossbred sows were randomized to CON (standard diet; n = 18) or TRT (standard diet supplemented with 1 g/sow/day of bis-glycinate bound zinc; n = 18) from day 85 of gestation to day 21 of lactation. Sow and piglet performance were recorded. Blood was collected at farrowing to determine serum malondialdehyde (MDA). Colostrum and milk (on days 3 and 10 of lactation) were analyzed for metabolomics and lipidomic profiles. No difference was observed in total number of piglets born, but the percentage of mummified fetuses was higher in TRT than in CON sows (P = 0.030). The TRT sows exhibited greater relative backfat thickness loss during lactation (P = 0.024) and higher serum MDA at farrowing (P = 0.033). Piglets nursed by TRT sows tended toward higher colostrum intake (P = 0.056), higher weight on day 21 (P = 0.116), and lower diarrhea incidence on days 2, 4, 5, 15, and 21 (P < 0.05; for all). In mature milk, TRT sows had higher contents of fat (P = 0.023) and total solids (P = 0.014), while lower lactose (P = 0.028). Metabolomic and lipidomic analyses of mature milk revealed significantly higher concentrations of O-acetylcarnitine, O-acetylcholine, sn‑glycero-3-phosphocholine, creatine, uridine monophosphate, citrate, dimethylamine, arachidic acid, linolelaidic acid, eicosadienoic acid, and arachidonic acid in TRT. These compounds indicate shifts in energy and lipid metabolism and were positively associated with piglet growth. In conclusion, maternal bis-glycinate bound zinc supplementation was associated with changes in backfat thickness mobilization during lactation, and alterations in milk composition, thereby improving piglet performance.",2026,Veterinary and animal science,10.1016/j.vas.2026.100697,42181090,https://pubmed.ncbi.nlm.nih.gov/42181090/,42181090,doi:10.1016/j.vas.2026.100697,,false
pubmed:42179277:pubmed_mineral_gi_interaction_20260601T193000_73edf5ef,pubmed,mineral_gi_interaction,pubmed_mineral_gi_interaction_20260601T193000_73edf5ef,"Dual Effects of Nicotinamide on Aging-Related Arrhythmia: Protective at Low Dose, Proarrhythmic at Higher Doses.","BACKGROUND: Cardiac arrhythmia and dysfunction increase with age and are closely associated with declining nicotinamide adenine dinucleotide levels. Nicotinamide, a critical nicotinamide adenine dinucleotide precursor, has shown protective effects in experimental models of aging-related cardiac diseases. However, its dose-dependent cardiac-specific adverse effects and underlying mechanisms warrant investigation.
METHODS: The effects of nicotinamide (10-100 mmol/L) on the contractility and calcium transient of HL-1 cardiomyocytes, lifespan, and cardiac function of Drosophila, as well as arrhythmia susceptibility of ex vivo Langendorff mouse hearts were assessed. SERCA2a (sarcoplasmic/endoplasmic reticulum Ca2+-ATPase 2a) acetylation was analyzed by immunoprecipitation followed by Western blotting.
RESULTS: Acute perfusion with 10 mmol/L nicotinamide had limited influence on aging-related atrial fibrillation susceptibility in ex vivo mouse and Drosophila hearts. Short-term dietary nicotinamide (10 mmol/L) in late life protected against aging-induced arrhythmia and contractile dysfunction exclusively in male Drosophila. In contrast, lifelong exposure or doses >20 mmol/L caused dose-dependent adverse cardiac effects, including impaired contractility and calcium transient amplitude and kinetics in HL-1 cardiomyocyte and shortened lifespan in Drosophila, with impaired excitability and increased arrhythmia in both models. In ex vivo mouse hearts, 100 mmol/L nicotinamide induced ventricular arrhythmia and cardiac arrest.
CONCLUSIONS: Nicotinamide exhibits dual effects on aging-related arrhythmia and cardiac dysfunction, with its efficacy highly dependent on dose, duration, and biological context. Although a moderate dose in late life may be protective, chronic or excessive intake induces arrhythmia and impairs cardiac function across species, likely through disrupted cardiac excitability and dysregulated calcium handling. These findings underscore the importance of cautious and context-specific application of nicotinamide in clinical settings.",2026,Journal of the American Heart Association,10.1161/JAHA.125.046761,42179277,https://pubmed.ncbi.nlm.nih.gov/42179277/,42179277,doi:10.1161/jaha.125.046761,pubmed:42179277:pubmed_high_dose_vitd_calcium_20260601T192944_fa5dea8b,true
pubmed:42178031:pubmed_mineral_gi_interaction_20260601T193000_73edf5ef,pubmed,mineral_gi_interaction,pubmed_mineral_gi_interaction_20260601T193000_73edf5ef,The Co-occurrence of Iron and vitamin D deficiency in the middle east: A regional review with a focus on Saudi Arabia as a case study for integrated public health strategies.,"Iron deficiency (ID) and vitamin D deficiency (VDD) often occur together in Saudi Arabia and across the Middle East, influenced by shared cultural, dietary, and environmental factors. This narrative review compiles evidence on this dual issue, exploring epidemiology, mechanisms, clinical effects, and public health strategies. Data confirm significant overlap: VDD affects 60-88% of Saudi adults and 60-81% of children, while ID impacts 23-36% of adults and 20-49% of children. Throughout this review, vitamin D deficiency (VDD) is defined per original study criteria, most commonly as 25-hydroxyvitamin D [25(OH)D] < 20 ng/mL (<50 nmol/L), consistent with pre-2024 Endocrine Society guidelines. We acknowledge the 2024 Endocrine Society revised guideline, which defines deficiency as < 12 ng/mL (<30 nmol/L) and eliminates the 'insufficiency' category; prevalence estimates would be substantially lower under this newer threshold. Their co-occurrence may be linked through common inflammatory pathways affecting hepcidin regulation and vitamin D activation, although human data are inconsistent. Combined deficiencies worsen health outcomes, including impaired growth, neurocognitive issues, immune problems, and adverse effects on maternal and child health. Diagnosis is difficult due to nonspecific symptoms and biomarker limitations during inflammation. Current interventions such as food fortification and supplementation, are hampered by isolated approaches and a lack of nationally representative combined prevalence data. The top priority is conducting a national survey to measure the prevalence of concurrent ID and VDD. Once this data is available, integrated strategies such as dual fortification, combined supplementation protocols, and culturally-sensitive public health campaigns can be effectively implemented. This framework offers an evidence-based approach to translating epidemiological and mechanistic insights into measurable public health improvements in Saudi Arabia and the wider Middle East.",2026,The Journal of steroid biochemistry and molecular biology,10.1016/j.jsbmb.2026.107040,42178031,https://pubmed.ncbi.nlm.nih.gov/42178031/,42178031,doi:10.1016/j.jsbmb.2026.107040,,false
pubmed:42175738:pubmed_mineral_gi_interaction_20260601T193000_73edf5ef,pubmed,mineral_gi_interaction,pubmed_mineral_gi_interaction_20260601T193000_73edf5ef,The interplay between vitamin D status and exerkine signaling: implications for exercise adaptation in athletes: narrative review.,"BACKGROUND: Exercise elicits systemic adaptations through a coordinated network of exercise-responsive signaling molecules termed exerkines. Vitamin D, classically linked to calcium homeostasis, has been increasingly characterized as a pleiotropic hormone with immunomodulatory and myotropic actions that may be relevant to training adaptation and recovery in athletic populations.
OBJECTIVE: This narrative review synthesizes mechanistic and clinical evidence examining whether vitamin D status and supplementation are associated with modulation of selected exercise-responsive exerkines, and it introduces a unifying conceptual model, the ""vitamin D-exerkine axis"", to frame potential points of interaction between vitamin D signaling and the exercise-induced secretome.
METHODS: A narrative literature review was conducted using searches of PubMed and Google Scholar, incorporating mechanistic, observational, and intervention studies in animal and human models relevant to vitamin D signaling and exercise-responsive exerkines. Evidence was synthesized qualitatively to distinguish biological plausibility from athlete-specific causal inference.
RESULTS: Across experimental systems, vitamin D signaling via the vitamin D receptor (VDR) has been associated with expression of several exerkines implicated in inflammation, metabolism, and muscle remodeling. Evidence most consistently discussed in the literature involves IL-6, irisin/FNDC5, myostatin, and anti-inflammatory cytokines (e.g. IL-10), although effect direction and magnitude appear context-dependent and are influenced by baseline vitamin D status, study design, and outcome timing. A bidirectional relationship is plausible: exercise may upregulate VDR expression in skeletal muscle and has been associated with transient changes in circulating vitamin D metabolites, while vitamin D sufficiency may shape aspects of the post-exercise inflammatory and metabolic milieu. Collectively, these observations support a working model in which vitamin D status could modulate parts of the exercise-response signaling network, but definitive athlete-focused causal evidence remains limited.
CONCLUSION: The proposed vitamin D-exerkine axis offers a hypothesis-generating conceptual model for integrating nutrition endocrinology with exercise physiology. Current data support biological plausibility for interaction, yet heterogeneity in study populations, endpoints, and supplementation protocols constrains strong causal inference in athletes. Future research should prioritize well-controlled trials that account for baseline 25(OH)D status, define dose-response relationships, test sex- and sport-specific effects, and incorporate tissue-level endpoints to clarify mechanisms and relevance to training adaptation and recovery.",2026,Journal of the International Society of Sports Nutrition,10.1080/15502783.2026.2677647,42175738,https://pubmed.ncbi.nlm.nih.gov/42175738/,42175738,doi:10.1080/15502783.2026.2677647,,false
pubmed:42174738:pubmed_mineral_gi_interaction_20260601T193000_73edf5ef,pubmed,mineral_gi_interaction,pubmed_mineral_gi_interaction_20260601T193000_73edf5ef,"Dietary characteristics associated with hemoglobin and anemia among prospective first-time voluntary blood donors in Accra, Ghana.","BACKGROUND: Optimal dietary intake supports adequate hemoglobin (Hb) levels for blood donation. However, little is known about the dietary characteristics of prospective first-time voluntary blood donors (VBDs) in Ghana and their associations with Hb and anemia. We aimed to identify dietary characteristics associated with Hb concentration and anemia status among prospective first-time VBDs in Accra.
METHODS: This cross-sectional study involved 223 participants who met all blood donation eligibility criteria, except the copper sulfate (CuSO4) screening test. Participants were over-sampled for low Hb. We collected background and dietary data, including number of meals consumed the previous day, foods usually consumed, and average frequency of consumption (AFC) of iron-rich foods and iron-absorption inhibitors (tea/coffee) using a questionnaire. Hb was measured using an automated Hematology Analyzer. We summarized dietary variables descriptively and analyzed associations using bivariate and multivariate statistics.
RESULTS: Mean age was 20 years. Most were females (63%) and students (98%). By participant report, 47% consumed ≤ 2 meals the previous day; 17% usually skipped breakfast; and 27% usually skipped lunch. Most reported high (weekly/daily) AFC of meat (78.9%), poultry (91.0%), fish (87.0%), fruits and vegetables (59.2%), legumes (72.6%), and tea/coffee (66.8%). Mean ± SD Hb was 12.4 ± 1.5 g/dL; anemia prevalence was 51.6% reflecting the deliberate oversampling for low Hb. In unadjusted models, reported animal source food (ASF) consumption at breakfast was associated with lower mean Hb (-0.57 g/dL; P = 0.016), while high AFC of poultry (+ 0.72 g/dL; P = 0.046) and legumes (+ 0.50 g/dL; P = 0.029) were associated with higher mean Hb; these associations were attenuated in multivariate models after adjusting for sex, age, and household assets index (HAI). In unadjusted analyses, high reported AFC of poultry was associated with lower odds of anemia (OR: 0.17; 95% CI: 0.05, 0.58; P = 0.005), and high AFC of tea or coffee with higher odds (OR: 1.95; 95% CI: 1.10, 3.44; P = 0.022); both associations remained significant after adjustment for sex, age, HAI, and ethnicity (poultry aOR: 0.16; 95% CI: 0.04, 0.66; tea/coffee aOR: 1.95; 95% CI: 1.05, 3.64).
CONCLUSION: High AFC of poultry was the most consistent dietary marker significantly associated with lower odds of anemia, whereas high AFC of tea or coffee was significantly associated with greater odds of anemia. Targeted nutrition interventions that address overall dietary diversity and iron bioavailability could help reduce anemia and improve donor eligibility in Ghana.",2026,BMC nutrition,10.1186/s40795-026-01362-9,42174738,https://pubmed.ncbi.nlm.nih.gov/42174738/,42174738,doi:10.1186/s40795-026-01362-9,,false
pubmed:42173557:pubmed_mineral_gi_interaction_20260601T193000_73edf5ef,pubmed,mineral_gi_interaction,pubmed_mineral_gi_interaction_20260601T193000_73edf5ef,Dietary diversity of adolescent girls living in an urban resource-poor setting of Dhaka city: results from Nutri-CAP study.,"BACKGROUND: Given the well-documented risks of undernutrition, micronutrient deficiencies and adverse health outcomes associated with poor dietary quality, we examined the effect of behaviour change communication (BCC) on dietary diversity (DD) among adolescent girls in a resource-poor urban setting.
METHODS: We conducted a quasi-experimental study with an embedded qualitative component to contextualise quantitative findings. We enrolled 700 adolescent girls aged 11-17 years (350 intervention and 350 comparison) in Bauniabadh, Mirpur, Dhaka, Bangladesh between April 2022 and November 2023. We also conducted focus group discussions (FGD) with 22 parents from intervention areas. The intervention group received two times-monthly BCC sessions for 6 consecutive months, along with zinc and iron-folic acid supplementation; the comparison group received no intervention. We assessed the primary outcome as change in DD using the Women's DD Score. Secondary outcomes included household DD, haemoglobin level and nutrition knowledge. We estimated intervention effects using difference-in-difference (DID) analysis implemented in R (V.4.4.2) and analysed qualitative data using thematic content analysis.
RESULTS: The mean (SD) age of participants was 13.5 (1.7) years, and approximately half were enrolled in secondary education. The median (IQR) family income was US$212.9 (158.4 to 280.6). Knowledge on health and nutrition improved significantly at endline in the intervention group. DID analysis showed a significant increase in the haemoglobin levels in the intervention group (adjusted coefficient (aCoeff.): 0.60, 95% CI 0.44 to 0.76, p value <0.001). We observed no significant change in DD (AOR: 0.09, 95% CI -0.06 to 0.23, p value=0.263). FGD indicated that rising food prices constrained parental purchasing power.
CONCLUSION: Community-based BCC with supplementation improved knowledge and haemoglobin level but did not improve DD among adolescent girls. Achieving sustainable nutritional gains requires integrated strategies that combine nutrition education with improved household food security, affordability and active parental engagement in similar resource-poor settings.
TRIAL REGISTRATION NUMBER: NCT05311436.",2026,BMJ paediatrics open,10.1136/bmjpo-2025-004135,42173557,https://pubmed.ncbi.nlm.nih.gov/42173557/,42173557,doi:10.1136/bmjpo-2025-004135,,false
pubmed:42172659:pubmed_mineral_gi_interaction_20260601T193000_73edf5ef,pubmed,mineral_gi_interaction,pubmed_mineral_gi_interaction_20260601T193000_73edf5ef,Gut microbiota dysbiosis and osteoporosis: pathogenesis and novel intervention strategies.,"Osteoporosis represents a major global public health challenge, with current pharmacological treatment often limited by substantial side effects. Recent research identifies the gut-bone axis as a key regulatory pathway linking gut microbiota to bone metabolic homeostasis. This review synthesizes findings from PubMed, Web of Science, and Scopus (up to March 2026) to elucidate how gut microbiota dysbiosis drives osteoporosis pathogenesis through interconnected mechanisms: aberrant immune modulation, altered microbial metabolites, impaired nutrient absorption, endocrine disruption, and systemic inflammation stemming from intestinal barrier failure. Consequently, these pathways disrupt the delicate balance of bone remodeling. Based on these insights, we outline novel microbiota-targeted therapeutic strategies, including probiotics, prebiotics, fecal microbiota transplantation, natural bioactive compounds, traditional Chinese medicine, and nanomaterials. These interventions aim to prevent and manage osteoporosis by reshaping the intestinal microecology via multi-target modulation. Future endeavors should prioritize in-depth mechanistic exploration, personalized precision interventions, and enhanced clinical translation to integrate these strategies into comprehensive osteoporosis care frameworks.",2026,Future microbiology,10.1080/17460913.2026.2678122,42172659,https://pubmed.ncbi.nlm.nih.gov/42172659/,42172659,doi:10.1080/17460913.2026.2678122,,false
pubmed:42171972:pubmed_mineral_gi_interaction_20260601T193000_73edf5ef,pubmed,mineral_gi_interaction,pubmed_mineral_gi_interaction_20260601T193000_73edf5ef,ZAG and Zn/ZAG Ratio in Seminal Plasma: Dual Roles in Male Semen Quality.,"Zinc-alpha2-glycoprotein (ZAG), a multifunctional glycoprotein abundant in seminal plasma, may influence sperm function through lipid metabolism regulation, cAMP signaling, and zinc-ion homeostasis. This study systematically evaluated the association between seminal plasma ZAG levels and semen parameters (sperm concentration and motility) and explored its clinical implications. A total of 337 participants (excluding zinc supplement users and individuals with reproductive disorders) were enrolled. Semen parameters were assessed via computer-assisted semen analysis (CASA), seminal plasma zinc levels were measured using chemiluminescence, and ZAG concentrations were quantified via ELISA. Stratified analyses were performed by age, BMI, semen parameters, and zinc levels, and correlations were evaluated using multivariable linear regression, restricted cubic spline (RCS) analysis, and threshold-effect models. Results showed that, in stratified analyses, ZAG concentrations were significantly higher in men aged > 35 years, those who were overweight/obese (BMI ≥ 25kg/m²), and the high-zinc subgroup (all P < 0.05). The lowest ZAG level was observed in the oligozoospermia group (377.69 µg/mL), whereas the highest was found in the oligoasthenozoospermia group (833.82 µg/mL). In correlation analyses, seminal plasma ZAG was positively associated with sperm concentration (β = 0.01, 95% CI: 0.01-0.02, P < 0.001), sperm concentration was increased in the highest ZAG quartile (Q4) compared with the lowest quartile (Q1)(P< 0.001). Conversely, ZAG was negatively associated with sperm motility (β = - 0.01, 95% CI: - 0.99 to - 0.01, P < 0.001), with Q4 showing a reduction compared with Q1(P = 0.017). Notably, the Zn/ZAG ratio displayed a threshold effect on motility (inflection point = 0.70): below this point the ratio correlated positively with motility (β = 17.55, P = 0.002), whereas above it the correlation became negative (β = - 39.52, P = 0.023). The results indicate a significant positive correlation between ZAG concentration and sperm concentration, and a negative correlation with sperm motility. Furthermore, the Zn/ZAG ratio exhibits a threshold effect on sperm motility, highlighting the interaction between zinc homeostasis and ZAG in regulating sperm function. These findings enhance our understanding of the role of ZAG in male reproductive physiology and suggest its potential as a biomarker for semen quality assessment.",2026,Biological trace element research,10.1007/s12011-026-05119-0,42171972,https://pubmed.ncbi.nlm.nih.gov/42171972/,42171972,doi:10.1007/s12011-026-05119-0,,false
pubmed:42169402:pubmed_mineral_gi_interaction_20260601T193000_73edf5ef,pubmed,mineral_gi_interaction,pubmed_mineral_gi_interaction_20260601T193000_73edf5ef,Effect of Small-Quantity Lipid-Based Nutrient Supplementation on Children's Cortisol Concentration.,"This study investigated the role of early-life nutrition supplementation in regulating the development of hypothalamic-pituitary-adrenal (HPA) axis activity, as evidenced by hair cortisol concentration (HCC), in the iLiNS-DYAD randomized controlled trial in Ghana. Pregnant women were randomized to one of three conditions: (1) iron and folic acid (IFA) during pregnancy and placebo 0-6 mo postpartum; (2) multiple micronutrients (MMN) during pregnancy and 0-6 mo postpartum; or (3) small-quantity lipid-based nutrient supplements (SQ-LNS) during pregnancy and 0-6 mo postpartum and for their children from 6 to 18 mo. At 9-11 y of age, usable hair samples were obtained from 680 children from which cortisol was assayed. ANCOVA models assessed differences between groups and potential effect modifiers, including maternal education, household asset index, pre-pregnancy BMI, child sex, child BMI, and pubertal stage. HCC did not differ between SQ-LNS and control groups in adjusted and unadjusted models (p > 0.10), but maternal education was a significant effect modifier (P-interaction = 0.043). Children exposed to SQ-LNS had lower HCC than control children among those whose mothers had 0-5 years schooling (Median (interquartile range): 6.3 (4.8, 9.9) vs. 7.8 (5.3, 9.9); p = 0.031) but not among those whose mothers had > 5 years of schooling (p = 0.949). No other interactions were significant. Although these findings should be viewed with caution, they suggest that early-life SQ-LNS may buffer physiological stress in children of less educated mothers, highlighting its potential to compensate for socioeconomic disadvantage with regard to HPA axis regulation. Trial Registration: Clinical Trial Registry number and website: clinicaltrials.gov as NCT00970866 https://clinicaltrials.gov/ct2/show/record/NCT00970866.",2026,Maternal & child nutrition,10.1111/mcn.70197,42169402,https://pubmed.ncbi.nlm.nih.gov/42169402/,42169402,doi:10.1111/mcn.70197,,false
pubmed:42163418:pubmed_mineral_gi_interaction_20260601T193000_73edf5ef,pubmed,mineral_gi_interaction,pubmed_mineral_gi_interaction_20260601T193000_73edf5ef,The impact of magnesium levels in pregnancy on adverse birth outcomes: a protocol for a systematic review and meta-analysis.,"BACKGROUND: Magnesium plays a critical role in maternal and fetal physiology, influencing vascular tone, inflammation, and cellular metabolism. Despite its established biological importance, evidence linking maternal magnesium status to adverse pregnancy outcomes remains inconsistent, partly due to heterogeneity in measurement methods, reference ranges, and study populations. These uncertainties are of significant public health importance globally but are of particular relevance in low- and middle-income countries (LMICs), where comorbidities such as HIV infection, anaemia, and obesity are prevalent. This review will therefore include studies from all settings while prespecifying subgroup analyses relevant to LMIC contexts.
OBJECTIVES: This systematic review and meta-analysis aims to synthesise global evidence on the association between maternal magnesium levels and adverse pregnancy outcomes. Secondary objectives are to explore trimester-specific patterns of maternal magnesium status, assess whether common comorbidities modify these associations, including HIV infection, anaemia, and obesity, and examine evidence from magnesium supplementation trials in a separate interventional evidence stream.
ELIGIBILITY CRITERIA: We will include observational studies (cross-sectional, case-control, and cohort) and randomised controlled trials reporting quantitative maternal magnesium measurements and at least one adverse maternal or neonatal outcome. Peer-reviewed journal articles and postgraduate theses will be eligible, with no restrictions on language, setting, or publication year.
INFORMATION SOURCES: Electronic searches will be conducted in PubMed, Embase, Scopus, Cochrane Library, DOAJ, LILACS, and African Index Medicus, alongside grey literature sources including OpenGrey and ProQuest Dissertations and Theses.
RISK OF BIAS: Risk of bias will be assessed independently by two reviewers using design-specific tools: Hoy's Risk of Bias Tool for prevalence studies, ROBINS-I for non-randomised observational studies, and the Cochrane Risk of Bias 2 tool for randomised controlled trials.
SYNTHESIS OF RESULTS: Observational and interventional studies will be analysed in separate prespecified analytic streams. Meta-analyses will be conducted where sufficient clinical and methodological homogeneity exists, using random-effects or quality-effects models. Where quantitative synthesis is not appropriate, findings will be synthesised narratively. Subgroup analyses will explore trimester of pregnancy, geographic region, laboratory measurement method, and comorbidity status. Certainty of evidence will be assessed using the GRADE framework.
SYSTEMATIC REVIEW REGISTRATION: PROSPERO CRD42024518427.",2026,Systematic reviews,10.1186/s13643-026-03204-y,42163418,https://pubmed.ncbi.nlm.nih.gov/42163418/,42163418,doi:10.1186/s13643-026-03204-y,,false
pubmed:42160939:pubmed_mineral_gi_interaction_20260601T193000_73edf5ef,pubmed,mineral_gi_interaction,pubmed_mineral_gi_interaction_20260601T193000_73edf5ef,Oxidative stress-induced endothelial dysfunction drives mechanical and infectious lung injury: Therapeutic potential of kaempferol in males.,"Mechanical ventilation (MV) remains an essential life-support strategy for patients with respiratory failure or critical illness. However, the mechanical stress generated during MV can lead to ventilator-induced lung injury (VILI). By integrating population-level epidemiology with bulk microarray and single-cell transcriptomic profiling, we identified a convergent pathogenic program shared by MV- and sepsis-associated lung injury, characterized by persistent oxidative stress and widespread endothelial dysfunction. In the National Health and Nutrition Examination Survey (NHANES), higher dietary intake of kaempferol, a plant-derived flavonol, was associated with improved pulmonary function in men. Ingenuity Pathway Analysis (IPA) results showed that NADPH oxidase (NOX) in the plasma membrane is the direct target of kaempferol. AlphaFold Protein Structure Database and cryo-electron microscopy (cryo-EM) resolved NOX2 structure, combined with molecular docking, suggest a direct interaction between kaempferol and NOX2. We also found that MV led to elevated reactive oxygen species (ROS) and induced endothelial dysfunction in various regions of the lung. Of note, kaempferol alleviated abnormal mechanical stress-induced ROS and endothelial barrier disruption by inactivating NOX2-Calcium-calmodulin-dependent protein kinase II (CaMKII)- Extracellular signal-regulated protein kinase 1/2 (ERK1/2) axis both in vivo and in vitro. Besides, kaempferol also improved survival rate and alleviated acute lung injury in cecal ligation and puncture (CLP)-induced septic mice via inhibiting the NOX2-CaMKII-ERK1/2 signaling pathway. These findings highlight the therapeutic potential of kaempferol in attenuating MV-associated lung injury and alleviating pre-existing inflammatory damage to the lung.",2026,Redox biology,10.1016/j.redox.2026.104199,42160939,https://pubmed.ncbi.nlm.nih.gov/42160939/,42160939,doi:10.1016/j.redox.2026.104199,,false
pubmed:42158881:pubmed_mineral_gi_interaction_20260601T193000_73edf5ef,pubmed,mineral_gi_interaction,pubmed_mineral_gi_interaction_20260601T193000_73edf5ef,The gut-kidney axis in calcium oxalate nephrolithiasis: Nutritional and microbial insights.,"Calcium oxalate (CaOx) nephrolithiasis is the most common type of kidney stone disease worldwide. Recent studies show that its development cannot be explained solely by renal solute handling; instead, it reflects a broader interaction between dietary habits, the intestinal microbiota, and host metabolic responses. Intestinal absorption of calcium and oxalate-two central drivers of lithogenesis-is shaped by both microbial composition and dietary patterns. Although Oxalobacter formigenes was initially regarded as the main oxalate-degrading organism, newer studies indicate that a wider disturbance of the gut microbiota, especially the loss of short-chain fatty acid (SCFA)-producing species, may increase susceptibility to stone formation. In this review, nutritional, microbial, and mechanistic evidence is brought together to examine how diet-particularly salt, animal protein, calcium, oxalate, fruits, vegetables, and water intake-modulates the gut-kidney axis. Diets high in salt or animal protein tend to shift the microbiota toward more pro-inflammatory and acidogenic profiles, while fiber-rich, plant-based diets and adequate hydration appear to support microbial diversity, SCFA production, and epithelial barrier integrity. Probiotic and synbiotic interventions have also gained attention as potential strategies to reduce stone recurrence by targeting gut microbial function. Taken together, current findings suggest that the gut-kidney axis is a dynamic metabolic link between diet, microbial ecology, and renal physiology. Future studies combining multi-omics methods with personalized nutritional approaches may help develop more effective microbiota-based prevention and treatment strategies for CaOx nephrolithiasis.",2026,Northern clinics of Istanbul,10.14744/nci.2026.64392,42158881,https://pubmed.ncbi.nlm.nih.gov/42158881/,42158881,doi:10.14744/nci.2026.64392,pubmed:42158881:pubmed_high_dose_vitd_calcium_20260601T192944_fa5dea8b,true
